Time	pressure_live_stream	pressure_lower_plenum	voltage	water_level
32	4,28524078399139	13,0061723608527	6332,12631552576	7,98864949401347
33	4,28471737262476	13,0002239467340	6332,15861399477	7,98783805499603
34	4,28423644612757	12,9944057684108	6332,17604537349	7,98690625657275
35	4,28379038711744	12,9889037396609	6332,20724398459	7,98587876442067
36	4,28334987189474	12,9838817342197	6332,24883531613	7,98478278836475
37	4,28295999551900	12,9796660276236	6332,26820338805	7,98364421609728
38	4,28258435705891	12,9769216415884	6332,31452436952	7,98251638848480
39	4,28221316670878	12,9760628854202	6332,35455598348	7,98146287182664
40	4,28188902796479	12,9768698032728	6332,37284557580	7,98033894834325
41	4,28160013984305	12,9791407907263	6332,41469287584	7,97899170350407
42	4,28135276338372	12,9805226656383	6332,44359370590	7,97767756462018
43	4,28116632948992	12,9779405851368	6332,46137283974	7,97681745409452
44	4,28101637243392	12,9718165137780	6332,49600358010	7,97638274247585
45	4,28091181136429	12,9643636975240	6332,52429257975	7,97605739852179
46	4,28087351448924	12,9568751485125	6332,54011097807	7,97567766138780
47	4,28084970617458	12,9496689822144	6332,58118087450	7,97518651734331
48	4,28081652688544	12,9427885001705	6332,63154430311	7,97457659470640
49	4,28081639187603	12,9361997077860	6332,65262664130	7,97386299797927
50	4,28080889683176	12,9298043228846	6332,70883595064	7,97306554537508
51	4,28081323954828	12,9235402234743	6332,74943381045	7,97219660960912
52	4,28086946579636	12,9173778788398	6332,76132396134	7,97126894712559
53	4,28090691525940	12,9112392134145	6332,82714318935	7,97029137217963
54	4,28097074282170	12,9051115322266	6332,85318447475	7,96926034384732
55	4,28106684051116	12,8990065537603	6332,87350748549	7,96818419745228
56	4,28113718775268	12,8928569026329	6332,93537339659	7,96706296025657
57	4,28123625377679	12,8866843868936	6332,95915846151	7,96589170990414
58	4,28140404297740	12,8805263423769	6332,96243869237	7,96468048386276
59	4,28155683886503	12,8743994163459	6333,03408291601	7,96344475640998
60	4,28169720462140	12,8683686372061	6333,07607825864	7,96222069942785
61	4,28188490944756	12,8623539869182	6333,08368793699	7,96103745261765
62	4,28208790892461	12,8562452012994	6333,12752843653	7,95989424391351
63	4,28228107764065	12,8499859334103	6333,16666514214	7,95876401532217
64	4,28251995244456	12,8436247729245	6333,17170138237	7,95762660122689
65	4,28278362255957	12,8371799606728	6333,20614663791	7,95647825974251
66	4,28303815149828	12,8306408930129	6333,24828611111	7,95531228462230
67	4,28333262514493	12,8240585007021	6333,25812862004	7,95413030981757
68	4,28366155448299	12,8174370353595	6333,28818467515	7,95294541002640
69	4,28397609039932	12,8107466485228	6333,32660547265	7,95176117302351
70	4,28428486577854	12,8039945752007	6333,35643078910	7,95057900726801
71	4,28461286702853	12,7971954894343	6333,38220070417	7,94940549542898
72	4,28497075710194	12,7903494200899	6333,40420796699	7,94824890239872
73	4,28532109005605	12,7834256813236	6333,44749857301	7,94711116943207
74	4,28567264274393	12,7764246217519	6333,48367311752	7,94599085600717
75	4,28606238725599	12,7693704654573	6333,49223429243	7,94489178556654
76	4,28644127820848	12,7622309944972	6333,54499082792	7,94381723581975
77	4,28681966615304	12,7550446907043	6333,58208613830	7,94276828290234
78	4,28720973887395	12,7478630253390	6333,60173927072	7,94176830544486
79	4,28762044615461	12,7405869096543	6333,62408376941	7,94081594780023
80	4,28803260886092	12,7332094284311	6333,66639750131	7,93990384825970
81	4,28846896760699	12,7257502055866	6333,68699197141	7,93902767526422
82	4,28891787567199	12,7182194719823	6333,71008197037	7,93818897009390
83	4,28935163273300	12,7105993182336	6333,75190571731	7,93738660528306
84	4,28979699539221	12,7029016218659	6333,77265038075	7,93661762682191
85	4,29025712760055	12,6951306508649	6333,80582489835	7,93588365989176
86	4,29071703175119	12,6872752749782	6333,84083443019	7,93518197188104
87	4,29118862630274	12,6793553078593	6333,85857522377	7,93451185067611
88	4,29166608037556	12,6713693096501	6333,89471467082	7,93387550254372
89	4,29214555774544	12,6633104875974	6333,92472299577	7,93326850487074
90	4,29262140253773	12,6551901118736	6333,96050177511	7,93268999518477
91	4,29312226931440	12,6470302024581	6333,97624793626	7,93213992971199
92	4,29362403417691	12,6388306703430	6334,01190517468	7,93161891825914
93	4,29411539494230	12,6305845714798	6334,05102637635	7,93112316021337
94	4,29462580152119	12,6223249677470	6334,06738211427	7,93064947049668
95	4,29515576358079	12,6140728859839	6334,08589868907	7,93019871769561
96	4,29567481802365	12,6058271142200	6334,12838834639	7,92976749244337
97	4,29620810730753	12,5976898838350	6334,14437270600	7,92936290323785
98	4,29674116576622	12,5896402086185	6334,17940830024	7,92897928357674
99	4,29727648167719	12,5822242441924	6334,20041072161	7,92853821499206
100	4,29784605988140	12,5754366063053	6334,20223697164	7,92803505473077
101	4,29839725913089	12,5691406609591	6334,25549016907	7,92747066848399
102	4,29895826190547	12,5637922918072	6334,27504916225	7,92677311887725
103	4,29954814881794	12,5595225591932	6334,28407004371	7,92591706652370
104	4,30011971447570	12,5560452290490	6334,32901651350	7,92492378315349
105	4,30071942292090	12,5527039187710	6334,33786608498	7,92388746574183
106	4,30133214111633	12,5485059136591	6334,36152946369	7,92296678535545
107	4,30192428708695	12,5428841622787	6334,40871261407	7,92225639065835
108	4,30255207676950	12,5361492073745	6334,40953423273	7,92174027902423
109	4,30317164194872	12,5289325469243	6334,43628381553	7,92134226684936
110	4,30378461510122	12,5216014456464	6334,46181827129	7,92100199210310
111	4,30441898191335	12,5143168700170	6334,47332629228	7,92069050364176
112	4,30503374222585	12,5071987923682	6334,52273590607	7,92038229131032
113	4,30564572195598	12,5004067949354	6334,54620453434	7,92004751453654
114	4,30628759570319	12,4939033398988	6334,54966971375	7,91969643659457
115	4,30692619323769	12,4875936896135	6334,58352402992	7,91933783321922
116	4,30755347834281	12,4814354007848	6334,62404581591	7,91897146729572
117	4,30820803812965	12,4754333647956	6334,62486960512	7,91859947602150
118	4,30885488005415	12,4695651832252	6334,65445242247	7,91822297302340
119	4,30952703972975	12,4638420141530	6334,66145889253	7,91784377717204
120	4,31018683619457	12,4582358544228	6334,70615072426	7,91746570031606
121	4,31084414274076	12,4527390151368	6334,72460825455	7,91708385798286
122	4,31153240973132	12,4473805925768	6334,72828355068	7,91670367997221
123	4,31219558527081	12,4422202969693	6334,76198772136	7,91631131379036
124	4,31288308358089	12,4382326209074	6334,76555924700	7,91580681468256
125	4,31356344390288	12,4352497244681	6334,80117028746	7,91522104735887
126	4,31425830213721	12,4324265738279	6334,80667867126	7,91465231808889
127	4,31497929487093	12,4290407223705	6334,81710693768	7,91418563505258
128	4,31568092328084	12,4252239793558	6334,85700186879	7,91379789581336
129	4,31639805811173	12,4212248204436	6334,86222353364	7,91345679649332
130	4,31710283234494	12,4171598160672	6334,89262590230	7,91314881191505
131	4,31781336894825	12,4130786647960	6334,90921369472	7,91286369380401
132	4,31855739582613	12,4090334211993	6334,90600724041	7,91260124583756
133	4,31926465300688	12,4049836784846	6334,95519527069	7,91235706438360
134	4,31998980844446	12,4009601588435	6334,95860320661	7,91212619550658
135	4,32072158534519	12,3969771357147	6334,97500244471	7,91191194618483
136	4,32143422910369	12,3930000752108	6334,99863676813	7,91170912847721
137	4,32218688452543	12,3890772975730	6334,99366672447	7,91151953510609
138	4,32291695775652	12,3851690759881	6335,04219838966	7,91134419185350
139	4,32364187714314	12,3812710789550	6335,05253073541	7,91117669649608
140	4,32440271942595	12,3774251288249	6335,04645894519	7,91102030048455
141	4,32514537298267	12,3735945386398	6335,07131167778	7,91087549938195
142	4,32587637035501	12,3697674976089	6335,09705863814	7,91073729710150
143	4,32662631766553	12,3659731088463	6335,10537572681	7,91060616937842
144	4,32738781462995	12,3622081621735	6335,11001291697	7,91048383308243
145	4,32814554817945	12,3584589841796	6335,13065892321	7,91037043561566
146	4,32889187851434	12,3547138370172	6335,14850748532	7,91026336551081
147	4,32965578919575	12,3510480922756	6335,15168475243	7,91017037195911
148	4,33039239853567	12,3473807561966	6335,18910279351	7,91009324847630
149	4,33114634057281	12,3437115873836	6335,18724826671	7,91002495087700
150	4,33190787998505	12,3400511375384	6335,19452051008	7,90996535437609
151	4,33269436851633	12,3364116725261	6335,19334158472	7,90991508506449
152	4,33344662369514	12,3327544541814	6335,23726391286	7,90987205346968
153	4,33421405328351	12,3291007433798	6335,22276783723	7,90983222875269
154	4,33498781556503	12,3254644511861	6335,24935526735	7,90979891976060
155	4,33573806112063	12,3218082186862	6335,26679674623	7,90976789287539
156	4,33651550187196	12,3181775647212	6335,26186523771	7,90974083789673
157	4,33726660226398	12,3145387498022	6335,29125342804	7,90971721029451
158	4,33804065616674	12,3109148151913	6335,28053124593	7,90969586552439
159	4,33880812650381	12,3073065265867	6335,30804529194	7,90967939447055
160	4,33957042982792	12,3037545705961	6335,31135132924	7,90967243316813
161	4,34033290076732	12,3002356997346	6335,32879356846	7,90967978245627
162	4,34109459751039	12,2967538195612	6335,33282384858	7,90970620797973
163	4,34186301304992	12,2932540780153	6335,33463052794	7,90974775203423
164	4,34263544986020	12,2897386347564	6335,34043874879	7,90980026475764
165	4,34338996102317	12,2861935602104	6335,36973332616	7,90986043064462
166	4,34414510988177	12,2826271881158	6335,36857948142	7,90992396301258
167	4,34491971520595	12,2790738592586	6335,36127821354	7,90999331947154
168	4,34567067079908	12,2754912921476	6335,39410017832	7,91006833151422
169	4,34643357716161	12,2719015114465	6335,38312745414	7,91014703624709
170	4,34719223670399	12,2683083392868	6335,39948395365	7,91023238374569
171	4,34793193269618	12,2646821692352	6335,41228709846	7,91032102478098
172	4,34869953612542	12,2610643007467	6335,39420233865	7,91041410539689
173	4,34944391338303	12,2574284467871	6335,42445846634	7,91051343119201
174	4,35019769776640	12,2537799022542	6335,41569980431	7,91061671198850
175	4,35093593048403	12,2501169090223	6335,43590266302	7,91072560977338
176	4,35167803867889	12,2464397622782	6335,42833831828	7,91083775438057
177	4,35243143764142	12,2427668988593	6335,43568408975	7,91095653353286
178	4,35316155032046	12,2390650443141	6335,45412575664	7,91107967342847
179	4,35388956750825	12,2353480913631	6335,44879951580	7,91120504501498
180	4,35463321414045	12,2316375162568	6335,44699572011	7,91133502230877
181	4,35535504131352	12,2279080465710	6335,46749391322	7,91146959760548
182	4,35608593492765	12,2241752457962	6335,45758648441	7,91160787684843
183	4,35679791268435	12,2204250777342	6335,48235888305	7,91175002563097
184	4,35750812795900	12,2166566505391	6335,47629775758	7,91189278190027
185	4,35823051914122	12,2129029728556	6335,46041354134	7,91203899140977
186	4,35893780869040	12,2091358972030	6335,47850170723	7,91218933408741
187	4,35964688336056	12,2053602229239	6335,48628470458	7,91234250812902
188	4,36035906974522	12,2015828091799	6335,47231784211	7,91249816536181
189	4,36104912024475	12,1977960052434	6335,48726675936	7,91265713925667
190	4,36173548864896	12,1939921452312	6335,48684267728	7,91281635967088
191	4,36244746147001	12,1902074610008	6335,47603534977	7,91297856438672
192	4,36312470572529	12,1864066097939	6335,50147545568	7,91314447122019
193	4,36378308870244	12,1825763862546	6335,50649799732	7,91330895932932
194	4,36447528084490	12,1787697686328	6335,47761127946	7,91347411360016
195	4,36513094210093	12,1749482335872	6335,51024777928	7,91364261632393
196	4,36579814448429	12,1711159905350	6335,49288990421	7,91381006176002
197	4,36647116468501	12,1672958525275	6335,49277786680	7,91398027013295
198	4,36712687233509	12,1634621623975	6335,49678324799	7,91415216076961
199	4,36776934097090	12,1596107401883	6335,50789749149	7,91432397480960
200	4,36843021450173	12,1557682111517	6335,48112199116	7,91449609231598
201	4,36906635982418	12,1519168893298	6335,50700273707	7,91467043063165
202	4,36970222495360	12,1480506933121	6335,49971118117	7,91484412583222
203	4,37032833205769	12,1441812226203	6335,49651762190	7,91501789448214
204	4,37095470652779	12,1403086906207	6335,49481334916	7,91519232353590
205	4,37155984655462	12,1364129902909	6335,51177265746	7,91536570999229
206	4,37217948435232	12,1325223411518	6335,48564184400	7,91553828368207
207	4,37278521623263	12,1286296749241	6335,49109921993	7,91571244541392
208	4,37336566912974	12,1247047505858	6335,50555173043	7,91588469609785
209	4,37398403950293	12,1208013935899	6335,47416944844	7,91605735314172
210	4,37457540565874	12,1168904323141	6335,49016058247	7,91623255497197
211	4,37515829098071	12,1129579714615	6335,49840305882	7,91640829217449
212	4,37572393317024	12,1090040981785	6335,49480579918	7,91658163660692
213	4,37632306347293	12,1050794268928	6335,47260001725	7,91675748745713
214	4,37685988172546	12,1011037849636	6335,50926407258	7,91693262857954
215	4,37743613589279	12,0971413820978	6335,46369726121	7,91710602003049
216	4,37799374042171	12,0931777558500	6335,48456874672	7,91728208513705
217	4,37853727034135	12,0891896224297	6335,48773177017	7,91745772770246
218	4,37907686046627	12,0851951167047	6335,48260087285	7,91763291163278
219	4,37961748687222	12,0811925050580	6335,46632881849	7,91780753796619
220	4,38016059251751	12,0772330765550	6335,45595900578	7,91798926074096
221	4,38068325889988	12,0732488801319	6335,46907452171	7,91817707626210
222	4,38120862402214	12,0692482764799	6335,45706114762	7,91836789594924
223	4,38170555893555	12,0652204667400	6335,46810406758	7,91855970325795
224	4,38220690519056	12,0611792463638	6335,45973906133	7,91874970865774
225	4,38270216805619	12,0571341713850	6335,46305452084	7,91894002959039
226	4,38318826894215	12,0530715035782	6335,45864655827	7,91912867237383
227	4,38366651975976	12,0490013673762	6335,45739766164	7,91931600374429
228	4,38415477634712	12,0449383362594	6335,43872333466	7,91950397619355
229	4,38461007644549	12,0408468928043	6335,45567048584	7,91969074076537
230	4,38508400893017	12,0367581247415	6335,43612850678	7,91987655649469
231	4,38554749252268	12,0326634434797	6335,43240062331	7,92006231922928
232	4,38600302263969	12,0285619009177	6335,43663997176	7,92024864244328
233	4,38644953395485	12,0244414819547	6335,42287794473	7,92043261959392
234	4,38690774693849	12,0203344230107	6335,41993736450	7,92061773888998
235	4,38734610497162	12,0162094340073	6335,42362290956	7,92080248079500
236	4,38777961340497	12,0120775427233	6335,41859979329	7,92098674331876
237	4,38820157363096	12,0079343960160	6335,41622676223	7,92116910194729
238	4,38862403971580	12,0037943574352	6335,41663185555	7,92135174936912
239	4,38904048895810	11,9996403156174	6335,40006429741	7,92153205677533
240	4,38945611245991	11,9954952263774	6335,40095346671	7,92171292310712
241	4,38984617619981	11,9913260125922	6335,39897422844	7,92189137547461
242	4,39025789310985	11,9871670504030	6335,38438433059	7,92206818877016
243	4,39064962416867	11,9830073492150	6335,39104903642	7,92224485037749
244	4,39104802295396	11,9788433481766	6335,37870810486	7,92241967309999
245	4,39141275914983	11,9746696022467	6335,38639237136	7,92259254126409
246	4,39176619859531	11,9704801101400	6335,38398881193	7,92276034060334
247	4,39214067887009	11,9663100183660	6335,36313599312	7,92292473068623
248	4,39250630867152	11,9621937948029	6335,36688766187	7,92309214253461
249	4,39283768611088	11,9580871320837	6335,38768688194	7,92326552212096
250	4,39319728655884	11,9539818304041	6335,35225327163	7,92343992610857
251	4,39355074670197	11,9498913188247	6335,35118233172	7,92361735112700
252	4,39388024670314	11,9458182609339	6335,36122375273	7,92380001653999
253	4,39421529952363	11,9417392491319	6335,34363191613	7,92398532093707
254	4,39455566089950	11,9376651904571	6335,34439371696	7,92417368837403
