Time	pressure_live_stream	pressure_lower_plenum	voltage	water_level		
174	4,82479724619845	9,96391960656919	6744,58083255911	8,50000000000000
175	4,81694401740696	9,55065812773169	6744,79167595246	8,49999343202086
176	4,81001583655389	9,18800115672324	6744,91310356069	8,49979498413105
177	4,80368482988828	8,86305569089821	6744,82190142743	8,49952458850818
178	4,79786217619707	8,56677695074038	6744,87763653948	8,49931476124128
179	4,79239177670413	8,30212307241945	6745,21299011239	8,49918243253992
180	4,78741517511399	8,16243463819413	6745,31741154604	8,49931629133792
181	4,78328339100850	8,11010737306789	6745,25234035758	8,49954339933991
182	4,77945685623755	8,09378043131409	6745,54752266360	8,49971244506506
183	4,77571718543684	8,09422502736742	6745,89888444537	8,49981693068750
184	4,77195971681351	8,10419009360329	6745,91708204655	8,49987727761889
185	4,76809286147988	8,11958672506946	6746,02321252798	8,49991166191177
186	4,76423261005251	8,13641594484429	6746,11225192710	8,49993020002083
187	4,76039700787147	8,15093193928054	6746,19100477621	8,49993942571777
188	4,75664202099739	8,16135059364280	6746,34912918176	8,49994309180881
189	4,75300064096224	8,16791725036057	6746,52308231500	8,49994429216549
190	4,74951410608128	8,17164261000527	6746,74899172333	8,49994513236677
191	4,74621215948663	8,17350028822828	6746,96409263423	8,49994590866123
192	4,74310129730315	8,17418221936389	6747,26571271212	8,49994633585151
193	4,74024689167275	8,17416845544685	6747,59337211081	8,49994733312665
194	4,73760210772045	8,17392641549607	6747,95185927270	8,49994830323391
195	4,73516372641463	8,17372487619035	6748,24459252596	8,49994975221276
196	4,73294173178702	8,17363941259355	6748,48573832942	8,49995351621065
197	4,73094857821748	8,17369473606812	6748,66990498511	8,49995703253857
198	4,72917815879144	8,17388331657089	6748,82390095773	8,49995918667376
199	4,72763103746476	8,17418421431663	6748,98640205376	8,49996064994255
200	4,72632924166604	8,17478151784606	6749,19475822338	8,49996139959734
201	4,72517339385483	8,17562697264147	6749,47370138832	8,49996168213435
202	4,72405324626743	8,17656423163285	6749,82425005699	8,49996178861956
203	4,72292074209701	8,17756936262797	6750,23062927042	8,49996182875273
204	4,72178242200340	8,17867056128304	6750,67485002167	8,49996184387849
205	4,72062423081328	8,17995460706536	6751,15906812615	8,49996184957925
206	4,71939418651250	8,18138327588040	6751,74970241693	8,49996185172779
207	4,71815418225694	8,18294279178631	6752,39122605215	8,49996185253755
208	4,71699064341537	8,18468622978456	6753,01545359805	8,49996185284275
209	4,71595042395363	8,18670032648058	6753,58592569363	8,49996234789812
210	4,71504244091534	8,18911415048910	6754,09394439439	8,49996226558283
211	4,71425898420383	8,19217379438485	6754,54573732031	8,49996240459548
212	4,71358234533868	8,19630346313158	6754,94846369643	8,49996222703024
213	4,71298997570128	8,20168185411842	6755,31674023561	8,49996258822961
214	4,71246054754970	8,20829709585735	6755,66359586367	8,49996272436184
215	4,71197730310960	8,21607437630866	6755,99886101327	8,49996291043891
216	4,71151571095447	8,22492244465248	6756,32094827799	8,49996318472607
217	4,71105963870093	8,23474240432341	6756,62402789330	8,49996354341959
218	4,71064508338369	8,24545285933079	6756,93378127047	8,49996367860740
219	4,71026204011065	8,25698878748608	6757,24886126608	8,49996372955827
220	4,70990214303599	8,26928974642669	6757,56285128294	8,49996374876111
221	4,70956472414584	8,28228632247628	6757,87251846040	8,49996375599847
222	4,70925345561591	8,29591625574791	6758,17652083402	8,49996375872615
223	4,70897250656950	8,31012481925051	6758,47155413546	8,49996380516660
224	4,70872642796583	8,32486349738835	6758,75740288341	8,49996387656125
225	4,70851901918694	8,34009007174920	6759,01083088851	8,49996417236560
226	4,70835326782621	8,35576847287256	6759,11932870456	8,49996450989505
227	4,70823039232641	8,37186772192506	6759,15570893945	8,49996480618989
228	4,70814938158785	8,38836026253372	6759,16506693368	8,49996534302124
229	4,70810752013601	8,40521792512155	6759,16587763993	8,49996554534734
230	4,70810137387813	8,42241783355084	6759,16298047016	8,49996562160192
231	4,70812725318698	8,43994047591368	6759,15943769151	8,49996565034147
232	4,70818057012376	8,45776800688860	6759,15667398568	8,49996566117310
233	4,70825673901265	8,47588266200379	6759,15405863853	8,49996566525543
234	4,70835199098841	8,49426660331527	6759,15163033373	8,49996566679401
235	4,70846320879775	8,51290156766418	6759,15072650007	8,49996572983620
236	4,70858831918594	8,53176963747267	6759,14960173806	8,49996569113383
237	4,70872549390437	8,55085244172742	6759,14741468041	8,49996595246262
238	4,70886792301986	8,57013096644399	6759,14582844010	8,49996636928389
239	4,70901137713017	8,58958332216263	6759,14458885205	8,49996677992828
240	4,70916641646219	8,60918971141879	6759,14375508798	8,49996717608732
241	4,70933675825793	8,62893497739458	6759,14274387529	8,49996742469963
242	4,70952857521524	8,64880615271636	6759,14250062342	8,49996751839901
243	4,70973790783879	8,66879343766742	6759,14147580585	8,49996755371332
244	4,70994141391673	8,68888187990927	6759,14006060763	8,49996756702290
245	4,71013624614412	8,70905096089770	6759,13847177576	8,49996757203915
246	4,71031215944346	8,72928036343467	6759,13668750014	8,49996757392972
247	4,71047545289535	8,74954858305588	6759,13535483047	8,49996757464226
248	4,71064680693741	8,76984319165778	6759,13413857166	8,49996788310036
249	4,71082240361375	8,79016012823695	6759,13352362721	8,49996828540992
250	4,71098836158410	8,81049005097772	6759,13275263140	8,49996843703616
251	4,71112993391118	8,83081762162557	6759,13209223774	8,49996849418250
252	4,71123761580940	8,85112088195684	6759,13155858540	8,49996885464727
253	4,71134166048180	8,87138375368441	6759,13117637929	8,49996924582023
